env,lr,use_entropy,episode,return
CartPole-v0,0.0004,True,18,31.744540498961264
CartPole-v0,0.0004,True,19,26.029962661171947
CartPole-v0,0.0004,True,20,19.836941046095397
CartPole-v0,0.0004,True,21,22.217864060085315
CartPole-v0,0.0004,True,22,30.35867819504261
CartPole-v0,0.0004,True,23,37.017636879676736
CartPole-v0,0.0004,True,24,28.226946740172476
CartPole-v0,0.0004,True,25,33.10282414303193
CartPole-v0,0.0004,True,26,31.744540498961264
CartPole-v0,0.0004,True,27,23.765728565289617
CartPole-v0,0.0004,True,28,36.38145139361286
CartPole-v0,0.0004,True,29,22.217864060085315
CartPole-v0,0.0004,True,30,24.52807127963672
CartPole-v0,0.0004,True,31,40.70335535985002
CartPole-v0,0.0004,True,32,19.02721317787414
CartPole-v0,0.0004,True,33,31.055091413092185
CartPole-v0,0.0004,True,34,69.14555293653483
CartPole-v0,0.0004,True,35,43.6094809547612
CartPole-v0,0.0004,True,36,38.27098590577117
CartPole-v0,0.0004,True,37,49.51141112129299
CartPole-v0,0.0004,True,38,43.039879752284044
CartPole-v0,0.0004,True,39,35.08973716315974
CartPole-v0,0.0004,True,40,31.744540498961264
CartPole-v0,0.0004,True,41,35.73883979152814
CartPole-v0,0.0004,True,42,39.499393286246324
CartPole-v0,0.0004,True,43,35.08973716315974
CartPole-v0,0.0004,True,44,33.10282414303193
CartPole-v0,0.0004,True,45,37.64746051087997
CartPole-v0,0.0004,True,46,17.383137616441324
CartPole-v0,0.0004,True,47,35.08973716315974
CartPole-v0,0.0004,True,48,43.039879752284044
CartPole-v0,0.0004,True,49,39.499393286246324
CartPole-v0,0.0004,True,50,40.70335535985002
CartPole-v0,0.0004,True,1,17.383137616441324
CartPole-v0,0.0004,True,2,16.548623854991238
CartPole-v0,0.0004,True,3,12.247897700103202
CartPole-v0,0.0004,True,4,24.52807127963672
CartPole-v0,0.0004,True,5,51.985854342857834
CartPole-v0,0.0004,True,6,28.226946740172476
CartPole-v0,0.0004,True,7,26.029962661171947
CartPole-v0,0.0004,True,8,27.501966404214624
CartPole-v0,0.0004,True,9,28.226946740172476
CartPole-v0,0.0004,True,10,44.731652283761456
CartPole-v0,0.0004,True,11,46.37317747928145
CartPole-v0,0.0004,True,12,26.029962661171947
CartPole-v0,0.0004,True,13,19.02721317787414
CartPole-v0,0.0004,True,14,50.01629701008006
CartPole-v0,0.0004,True,15,21.432185919278098
CartPole-v0,0.0004,True,16,33.771795901601614
CartPole-v0,0.0004,True,17,61.51039211065148
CartPole-v0,0.0004,True,18,25.28279056684035
CartPole-v0,0.0004,True,19,33.771795901601614
CartPole-v0,0.0004,True,20,38.88827604671346
CartPole-v0,0.0004,True,21,36.38145139361286
CartPole-v0,0.0004,True,22,49.001425375043425
CartPole-v0,0.0004,True,23,43.6094809547612
CartPole-v0,0.0004,True,24,37.017636879676736
CartPole-v0,0.0004,True,25,55.24767862361889
CartPole-v0,0.0004,True,26,42.46452500230711
CartPole-v0,0.0004,True,27,34.434077942585596
CartPole-v0,0.0004,True,28,27.501966404214624
CartPole-v0,0.0004,True,29,26.029962661171947
CartPole-v0,0.0004,True,30,15.705680661607312
CartPole-v0,0.0004,True,31,34.434077942585596
CartPole-v0,0.0004,True,32,48.48628825761962
CartPole-v0,0.0004,True,33,22.217864060085315
CartPole-v0,0.0004,True,34,13.12541872310217
CartPole-v0,0.0004,True,35,27.501966404214624
CartPole-v0,0.0004,True,36,21.432185919278098
CartPole-v0,0.0004,True,37,31.744540498961264
CartPole-v0,0.0004,True,38,70.95115056900356
CartPole-v0,0.0004,True,39,66.56231431100865
CartPole-v0,0.0004,True,40,49.51141112129299
CartPole-v0,0.0004,True,41,35.73883979152814
CartPole-v0,0.0004,True,42,44.731652283761456
CartPole-v0,0.0004,True,43,51.985854342857834
CartPole-v0,0.0004,True,44,40.10439935338386
CartPole-v0,0.0004,True,45,41.883358588189004
CartPole-v0,0.0004,True,46,33.771795901601614
CartPole-v0,0.0004,True,47,38.88827604671346
CartPole-v0,0.0004,True,48,43.039879752284044
CartPole-v0,0.0004,True,49,35.08973716315974
CartPole-v0,0.0004,True,50,27.501966404214624
CartPole-v0,0.0004,True,1,14.854222890512437
CartPole-v0,0.0004,True,2,13.994164535871148
CartPole-v0,0.0004,True,3,25.28279056684035
CartPole-v0,0.0004,True,4,13.12541872310217
CartPole-v0,0.0004,True,5,22.995685419484463
CartPole-v0,0.0004,True,6,22.217864060085315
CartPole-v0,0.0004,True,7,10.466174574128356
CartPole-v0,0.0004,True,8,13.12541872310217
CartPole-v0,0.0004,True,9,16.548623854991238
CartPole-v0,0.0004,True,10,13.994164535871148
CartPole-v0,0.0004,True,11,14.854222890512437
CartPole-v0,0.0004,True,12,21.432185919278098
CartPole-v0,0.0004,True,13,23.765728565289617
CartPole-v0,0.0004,True,14,10.466174574128356
CartPole-v0,0.0004,True,15,13.994164535871148
CartPole-v0,0.0004,True,16,16.548623854991238
CartPole-v0,0.0004,True,17,17.383137616441324
CartPole-v0,0.0004,True,18,19.836941046095397
CartPole-v0,0.0004,True,19,12.247897700103202
CartPole-v0,0.0004,True,20,15.705680661607312
CartPole-v0,0.0004,True,21,13.994164535871148
CartPole-v0,0.0004,True,22,8.64827525163591
CartPole-v0,0.0004,True,23,26.029962661171947
CartPole-v0,0.0004,True,24,28.94467727277075
CartPole-v0,0.0004,True,25,19.836941046095397
CartPole-v0,0.0004,True,26,17.383137616441324
CartPole-v0,0.0004,True,27,16.548623854991238
CartPole-v0,0.0004,True,28,31.055091413092185
CartPole-v0,0.0004,True,29,24.52807127963672
CartPole-v0,0.0004,True,30,10.466174574128356
CartPole-v0,0.0004,True,31,26.029962661171947
CartPole-v0,0.0004,True,32,35.08973716315974
CartPole-v0,0.0004,True,33,9.561792499119552
CartPole-v0,0.0004,True,34,14.854222890512437
CartPole-v0,0.0004,True,35,31.055091413092185
CartPole-v0,0.0004,True,36,20.63857163563444
CartPole-v0,0.0004,True,37,22.995685419484463
CartPole-v0,0.0004,True,38,26.769663034560228
CartPole-v0,0.0004,True,39,30.35867819504261
CartPole-v0,0.0004,True,40,26.769663034560228
CartPole-v0,0.0004,True,41,22.217864060085315
CartPole-v0,0.0004,True,42,22.217864060085315
CartPole-v0,0.0004,True,43,41.883358588189004
CartPole-v0,0.0004,True,44,12.247897700103202
CartPole-v0,0.0004,True,45,19.836941046095397
CartPole-v0,0.0004,True,46,33.771795901601614
CartPole-v0,0.0004,True,47,33.771795901601614
CartPole-v0,0.0004,True,48,53.877803258190404
CartPole-v0,0.0004,True,49,38.88827604671346
CartPole-v0,0.0004,True,50,17.383137616441324
CartPole-v0,0.0004,False,1,18.20930624027691
CartPole-v0,0.0004,False,2,33.10282414303193
CartPole-v0,0.0004,False,3,14.854222890512437
CartPole-v0,0.0004,False,4,13.12541872310217
CartPole-v0,0.0004,False,5,22.995685419484463
CartPole-v0,0.0004,False,6,43.6094809547612
CartPole-v0,0.0004,False,7,22.995685419484463
CartPole-v0,0.0004,False,8,33.771795901601614
CartPole-v0,0.0004,False,9,46.37317747928145
CartPole-v0,0.0004,False,10,33.771795901601614
CartPole-v0,0.0004,False,11,20.63857163563444
CartPole-v0,0.0004,False,12,39.499393286246324
CartPole-v0,0.0004,False,13,19.836941046095397
CartPole-v0,0.0004,False,14,49.001425375043425
CartPole-v0,0.0004,False,15,20.63857163563444
CartPole-v0,0.0004,False,16,34.434077942585596
CartPole-v0,0.0004,False,17,32.42709509397165
CartPole-v0,0.0004,False,18,19.836941046095397
CartPole-v0,0.0004,False,19,32.42709509397165
CartPole-v0,0.0004,False,20,47.96594773496931
CartPole-v0,0.0004,False,21,40.70335535985002
CartPole-v0,0.0004,False,22,31.744540498961264
CartPole-v0,0.0004,False,23,24.52807127963672
CartPole-v0,0.0004,False,24,19.836941046095397
CartPole-v0,0.0004,False,25,53.41192248302061
CartPole-v0,0.0004,False,26,19.02721317787414
CartPole-v0,0.0004,False,27,17.383137616441324
CartPole-v0,0.0004,False,28,36.38145139361286
CartPole-v0,0.0004,False,29,50.01629701008006
CartPole-v0,0.0004,False,30,26.029962661171947
CartPole-v0,0.0004,False,31,16.548623854991238
CartPole-v0,0.0004,False,32,17.383137616441324
CartPole-v0,0.0004,False,33,18.20930624027691
CartPole-v0,0.0004,False,34,27.501966404214624
CartPole-v0,0.0004,False,35,22.217864060085315
CartPole-v0,0.0004,False,36,22.995685419484463
CartPole-v0,0.0004,False,37,29.655230500043043
CartPole-v0,0.0004,False,38,38.27098590577117
CartPole-v0,0.0004,False,39,25.28279056684035
CartPole-v0,0.0004,False,40,50.516134039979256
CartPole-v0,0.0004,False,41,25.28279056684035
CartPole-v0,0.0004,False,42,52.46599579942926
CartPole-v0,0.0004,False,43,19.836941046095397
CartPole-v0,0.0004,False,44,20.63857163563444
CartPole-v0,0.0004,False,45,51.01097269957946
CartPole-v0,0.0004,False,46,45.8314924033146
CartPole-v0,0.0004,False,47,56.57686732081878
CartPole-v0,0.0004,False,48,20.63857163563444
CartPole-v0,0.0004,False,49,35.73883979152814
CartPole-v0,0.0004,False,50,19.836941046095397
CartPole-v0,0.0004,False,1,14.854222890512437
CartPole-v0,0.0004,False,2,13.12541872310217
CartPole-v0,0.0004,False,3,8.64827525163591
CartPole-v0,0.0004,False,4,17.383137616441324
CartPole-v0,0.0004,False,5,12.247897700103202
CartPole-v0,0.0004,False,6,13.12541872310217
CartPole-v0,0.0004,False,7,13.994164535871148
CartPole-v0,0.0004,False,8,19.836941046095397
CartPole-v0,0.0004,False,9,14.854222890512437
CartPole-v0,0.0004,False,10,15.705680661607312
CartPole-v0,0.0004,False,11,9.561792499119552
CartPole-v0,0.0004,False,12,9.561792499119552
CartPole-v0,0.0004,False,13,13.994164535871148
CartPole-v0,0.0004,False,14,18.20930624027691
CartPole-v0,0.0004,False,15,21.432185919278098
CartPole-v0,0.0004,False,16,24.52807127963672
CartPole-v0,0.0004,False,17,20.63857163563444
CartPole-v0,0.0004,False,18,21.432185919278098
CartPole-v0,0.0004,False,19,11.361512828387072
CartPole-v0,0.0004,False,20,12.247897700103202
CartPole-v0,0.0004,False,21,29.655230500043043
CartPole-v0,0.0004,False,22,26.029962661171947
CartPole-v0,0.0004,False,23,9.561792499119552
CartPole-v0,0.0004,False,24,11.361512828387072
CartPole-v0,0.0004,False,25,30.35867819504261
CartPole-v0,0.0004,False,26,13.12541872310217
CartPole-v0,0.0004,False,27,22.995685419484463
CartPole-v0,0.0004,False,28,13.12541872310217
CartPole-v0,0.0004,False,29,22.217864060085315
CartPole-v0,0.0004,False,30,27.501966404214624
CartPole-v0,0.0004,False,31,12.247897700103202
CartPole-v0,0.0004,False,32,16.548623854991238
CartPole-v0,0.0004,False,33,19.836941046095397
CartPole-v0,0.0004,False,34,14.854222890512437
CartPole-v0,0.0004,False,35,13.12541872310217
CartPole-v0,0.0004,False,36,25.28279056684035
CartPole-v0,0.0004,False,37,33.771795901601614
CartPole-v0,0.0004,False,38,10.466174574128356
CartPole-v0,0.0004,False,39,39.499393286246324
CartPole-v0,0.0004,False,40,10.466174574128356
CartPole-v0,0.0004,False,41,9.561792499119552
CartPole-v0,0.0004,False,42,17.383137616441324
CartPole-v0,0.0004,False,43,11.361512828387072
CartPole-v0,0.0004,False,44,19.836941046095397
CartPole-v0,0.0004,False,45,22.217864060085315
CartPole-v0,0.0004,False,46,11.361512828387072
CartPole-v0,0.0004,False,47,14.854222890512437
CartPole-v0,0.0004,False,48,20.63857163563444
CartPole-v0,0.0004,False,49,33.771795901601614
CartPole-v0,0.0004,False,50,21.432185919278098
CartPole-v0,0.0004,False,1,12.247897700103202
CartPole-v0,0.0004,False,2,13.12541872310217
CartPole-v0,0.0004,False,3,14.854222890512437
CartPole-v0,0.0004,False,4,13.12541872310217
CartPole-v0,0.0004,False,5,18.20930624027691
CartPole-v0,0.0004,False,6,11.361512828387072
CartPole-v0,0.0004,False,7,20.63857163563444
CartPole-v0,0.0004,False,8,22.217864060085315
CartPole-v0,0.0004,False,9,22.995685419484463
CartPole-v0,0.0004,False,10,19.836941046095397
CartPole-v0,0.0004,False,11,22.217864060085315
CartPole-v0,0.0004,False,12,16.548623854991238
CartPole-v0,0.0004,False,13,14.854222890512437
CartPole-v0,0.0004,False,14,14.854222890512437
CartPole-v0,0.0004,False,15,13.994164535871148
CartPole-v0,0.0004,False,16,18.20930624027691
CartPole-v0,0.0004,False,17,12.247897700103202
CartPole-v0,0.0004,False,18,28.226946740172476
CartPole-v0,0.0004,False,19,10.466174574128356
CartPole-v0,0.0004,False,20,29.655230500043043
CartPole-v0,0.0004,False,21,14.854222890512437
CartPole-v0,0.0004,False,22,28.226946740172476
CartPole-v0,0.0004,False,23,15.705680661607312
CartPole-v0,0.0004,False,24,27.501966404214624
CartPole-v0,0.0004,False,25,26.769663034560228
CartPole-v0,0.0004,False,26,28.226946740172476
CartPole-v0,0.0004,False,27,11.361512828387072
CartPole-v0,0.0004,False,28,13.994164535871148
CartPole-v0,0.0004,False,29,40.70335535985002
CartPole-v0,0.0004,False,30,29.655230500043043
CartPole-v0,0.0004,False,31,15.705680661607312
CartPole-v0,0.0004,False,32,37.017636879676736
CartPole-v0,0.0004,False,33,19.836941046095397
CartPole-v0,0.0004,False,34,9.561792499119552
CartPole-v0,0.0004,False,35,10.466174574128356
CartPole-v0,0.0004,False,36,15.705680661607312
CartPole-v0,0.0004,False,37,26.029962661171947
CartPole-v0,0.0004,False,38,19.02721317787414
CartPole-v0,0.0004,False,39,14.854222890512437
CartPole-v0,0.0004,False,40,24.52807127963672
CartPole-v0,0.0004,False,41,11.361512828387072
CartPole-v0,0.0004,False,42,26.769663034560228
CartPole-v0,0.0004,False,43,27.501966404214624
CartPole-v0,0.0004,False,44,14.854222890512437
CartPole-v0,0.0004,False,45,22.217864060085315
CartPole-v0,0.0004,False,46,13.12541872310217
CartPole-v0,0.0004,False,47,31.744540498961264
CartPole-v0,0.0004,False,48,10.466174574128356
CartPole-v0,0.0004,False,49,29.655230500043043
CartPole-v0,0.0004,False,50,16.548623854991238
CartPole-v0,0.0004,False,1,25.28279056684035
CartPole-v0,0.0004,False,2,22.995685419484463
CartPole-v0,0.0004,False,3,10.466174574128356
CartPole-v0,0.0004,False,4,44.17338614521359
CartPole-v0,0.0004,False,5,35.73883979152814
CartPole-v0,0.0004,False,6,11.361512828387072
CartPole-v0,0.0004,False,7,14.854222890512437
CartPole-v0,0.0004,False,8,18.20930624027691
CartPole-v0,0.0004,False,9,12.247897700103202
CartPole-v0,0.0004,False,10,21.432185919278098
CartPole-v0,0.0004,False,11,17.383137616441324
CartPole-v0,0.0004,False,12,20.63857163563444
CartPole-v0,0.0004,False,13,15.705680661607312
CartPole-v0,0.0004,False,14,37.64746051087997
CartPole-v0,0.0004,False,15,13.994164535871148
CartPole-v0,0.0004,False,16,13.994164535871148
CartPole-v0,0.0004,False,17,15.705680661607312
CartPole-v0,0.0004,False,18,16.548623854991238
CartPole-v0,0.0004,False,19,41.29632180625152
CartPole-v0,0.0004,False,20,13.12541872310217
CartPole-v0,0.0004,False,21,18.20930624027691
CartPole-v0,0.0004,False,22,10.466174574128356
CartPole-v0,0.0004,False,23,17.383137616441324
CartPole-v0,0.0004,False,24,19.836941046095397
CartPole-v0,0.0004,False,25,25.28279056684035
CartPole-v0,0.0004,False,26,13.12541872310217
CartPole-v0,0.0004,False,27,13.12541872310217
CartPole-v0,0.0004,False,28,28.94467727277075
CartPole-v0,0.0004,False,29,20.63857163563444
CartPole-v0,0.0004,False,30,14.854222890512437
CartPole-v0,0.0004,False,31,44.17338614521359
CartPole-v0,0.0004,False,32,18.20930624027691
CartPole-v0,0.0004,False,33,13.12541872310217
CartPole-v0,0.0004,False,34,37.64746051087997
CartPole-v0,0.0004,False,35,19.02721317787414
CartPole-v0,0.0004,False,36,29.655230500043043
CartPole-v0,0.0004,False,37,11.361512828387072
CartPole-v0,0.0004,False,38,22.217864060085315
CartPole-v0,0.0004,False,39,8.64827525163591
CartPole-v0,0.0004,False,40,32.42709509397165
CartPole-v0,0.0004,False,41,37.017636879676736
CartPole-v0,0.0004,False,42,18.20930624027691
CartPole-v0,0.0004,False,43,34.434077942585596
CartPole-v0,0.0004,False,44,17.383137616441324
CartPole-v0,0.0004,False,45,8.64827525163591
CartPole-v0,0.0004,False,46,14.854222890512437
CartPole-v0,0.0004,False,47,18.20930624027691
CartPole-v0,0.0004,False,48,20.63857163563444
CartPole-v0,0.0004,False,49,31.744540498961264
CartPole-v0,0.0004,False,50,14.854222890512437
CartPole-v0,0.0004,False,1,23.765728565289617
CartPole-v0,0.0004,False,2,18.20930624027691
CartPole-v0,0.0004,False,3,14.854222890512437
CartPole-v0,0.0004,False,4,24.52807127963672
CartPole-v0,0.0004,False,5,10.466174574128356
CartPole-v0,0.0004,False,6,10.466174574128356
CartPole-v0,0.0004,False,7,11.361512828387072
CartPole-v0,0.0004,False,8,9.561792499119552
CartPole-v0,0.0004,False,9,14.854222890512437
CartPole-v0,0.0004,False,10,15.705680661607312
CartPole-v0,0.0004,False,11,13.994164535871148
CartPole-v0,0.0004,False,12,13.994164535871148
CartPole-v0,0.0004,False,13,10.466174574128356
CartPole-v0,0.0004,False,14,11.361512828387072
CartPole-v0,0.0004,False,15,15.705680661607312
CartPole-v0,0.0004,False,16,12.247897700103202
CartPole-v0,0.0004,False,17,17.383137616441324
CartPole-v0,0.0004,False,18,12.247897700103202
CartPole-v0,0.0004,False,19,14.854222890512437
CartPole-v0,0.0004,False,20,32.42709509397165
CartPole-v0,0.0004,False,21,29.655230500043043
CartPole-v0,0.0004,False,22,12.247897700103202
CartPole-v0,0.0004,False,23,32.42709509397165
CartPole-v0,0.0004,False,24,19.02721317787414
CartPole-v0,0.0004,False,25,18.20930624027691
CartPole-v0,0.0004,False,26,35.08973716315974
CartPole-v0,0.0004,False,27,13.994164535871148
CartPole-v0,0.0004,False,28,10.466174574128356
CartPole-v0,0.0004,False,29,14.854222890512437
CartPole-v0,0.0004,False,30,8.64827525163591
CartPole-v0,0.0004,False,31,16.548623854991238
CartPole-v0,0.0004,False,32,29.655230500043043
CartPole-v0,0.0004,False,33,20.63857163563444
CartPole-v0,0.0004,False,34,36.38145139361286
CartPole-v0,0.0004,False,35,28.94467727277075
CartPole-v0,0.0004,False,36,16.548623854991238
CartPole-v0,0.0004,False,37,33.771795901601614
CartPole-v0,0.0004,False,38,23.765728565289617
CartPole-v0,0.0004,False,39,13.12541872310217
CartPole-v0,0.0004,False,40,10.466174574128356
CartPole-v0,0.0004,False,41,23.765728565289617
CartPole-v0,0.0004,False,42,16.548623854991238
CartPole-v0,0.0004,False,43,14.854222890512437
CartPole-v0,0.0004,False,44,12.247897700103202
CartPole-v0,0.0004,False,45,16.548623854991238
CartPole-v0,0.0004,False,46,22.217864060085315
CartPole-v0,0.0004,False,47,10.466174574128356
CartPole-v0,0.0004,False,48,18.20930624027691
CartPole-v0,0.0004,False,49,24.52807127963672
CartPole-v0,0.0004,False,50,19.02721317787414
CartPole-v0,0.0008,True,1,17.383137616441324
CartPole-v0,0.0008,True,2,38.88827604671346
CartPole-v0,0.0008,True,3,17.383137616441324
CartPole-v0,0.0008,True,4,19.02721317787414
CartPole-v0,0.0008,True,5,20.63857163563444
CartPole-v0,0.0008,True,6,26.769663034560228
CartPole-v0,0.0008,True,7,26.029962661171947
CartPole-v0,0.0008,True,8,40.10439935338386
CartPole-v0,0.0008,True,9,23.765728565289617
CartPole-v0,0.0008,True,10,28.94467727277075
CartPole-v0,0.0008,True,11,37.64746051087997
CartPole-v0,0.0008,True,12,22.217864060085315
CartPole-v0,0.0008,True,13,35.08973716315974
CartPole-v0,0.0008,True,14,37.64746051087997
CartPole-v0,0.0008,True,15,37.017636879676736
CartPole-v0,0.0008,True,16,28.94467727277075
CartPole-v0,0.0008,True,17,32.42709509397165
CartPole-v0,0.0008,True,18,43.6094809547612
CartPole-v0,0.0008,True,19,32.42709509397165
CartPole-v0,0.0008,True,20,27.501966404214624
CartPole-v0,0.0008,True,21,52.94133584143496
CartPole-v0,0.0008,True,22,22.217864060085315
CartPole-v0,0.0008,True,23,47.44035124744375
CartPole-v0,0.0008,True,24,62.65357195457302
CartPole-v0,0.0008,True,25,48.48628825761962
CartPole-v0,0.0008,True,26,31.055091413092185
CartPole-v0,0.0008,True,27,28.94467727277075
CartPole-v0,0.0008,True,28,29.655230500043043
CartPole-v0,0.0008,True,29,26.029962661171947
CartPole-v0,0.0008,True,30,46.37317747928145
CartPole-v0,0.0008,True,31,35.73883979152814
CartPole-v0,0.0008,True,32,50.01629701008006
CartPole-v0,0.0008,True,33,62.27633530764951
CartPole-v0,0.0008,True,34,53.877803258190404
CartPole-v0,0.0008,True,35,44.17338614521359
CartPole-v0,0.0008,True,36,67.55544701365737
CartPole-v0,0.0008,True,37,68.2010936180856
CartPole-v0,0.0008,True,38,47.44035124744375
CartPole-v0,0.0008,True,39,45.8314924033146
CartPole-v0,0.0008,True,40,61.121608192577256
CartPole-v0,0.0008,True,41,46.37317747928145
CartPole-v0,0.0008,True,42,31.055091413092185
CartPole-v0,0.0008,True,43,71.24163906331353
CartPole-v0,0.0008,True,44,58.70503288661112
CartPole-v0,0.0008,True,45,52.94133584143496
CartPole-v0,0.0008,True,46,29.655230500043043
CartPole-v0,0.0008,True,47,38.27098590577117
CartPole-v0,0.0008,True,48,36.38145139361286
CartPole-v0,0.0008,True,49,40.10439935338386
CartPole-v0,0.0008,True,50,29.655230500043043
CartPole-v0,0.0008,True,1,28.226946740172476
CartPole-v0,0.0008,True,2,13.12541872310217
CartPole-v0,0.0008,True,3,9.561792499119552
CartPole-v0,0.0008,True,4,9.561792499119552
CartPole-v0,0.0008,True,5,25.28279056684035
CartPole-v0,0.0008,True,6,17.383137616441324
CartPole-v0,0.0008,True,7,33.771795901601614
CartPole-v0,0.0008,True,8,22.217864060085315
CartPole-v0,0.0008,True,9,29.655230500043043
CartPole-v0,0.0008,True,10,16.548623854991238
CartPole-v0,0.0008,True,11,24.52807127963672
CartPole-v0,0.0008,True,12,26.769663034560228
CartPole-v0,0.0008,True,13,18.20930624027691
CartPole-v0,0.0008,True,14,32.42709509397165
CartPole-v0,0.0008,True,15,22.217864060085315
CartPole-v0,0.0008,True,16,33.771795901601614
CartPole-v0,0.0008,True,17,28.226946740172476
CartPole-v0,0.0008,True,18,27.501966404214624
CartPole-v0,0.0008,True,19,32.42709509397165
CartPole-v0,0.0008,True,20,51.985854342857834
CartPole-v0,0.0008,True,21,29.655230500043043
CartPole-v0,0.0008,True,22,56.57686732081878
CartPole-v0,0.0008,True,23,40.10439935338386
CartPole-v0,0.0008,True,24,33.10282414303193
CartPole-v0,0.0008,True,25,40.10439935338386
CartPole-v0,0.0008,True,26,62.27633530764951
CartPole-v0,0.0008,True,27,34.434077942585596
CartPole-v0,0.0008,True,28,31.744540498961264
CartPole-v0,0.0008,True,29,38.88827604671346
CartPole-v0,0.0008,True,30,25.28279056684035
CartPole-v0,0.0008,True,31,37.64746051087997
CartPole-v0,0.0008,True,32,41.29632180625152
CartPole-v0,0.0008,True,33,49.001425375043425
CartPole-v0,0.0008,True,34,24.52807127963672
CartPole-v0,0.0008,True,35,55.24767862361889
CartPole-v0,0.0008,True,36,45.8314924033146
CartPole-v0,0.0008,True,37,56.13824981900887
CartPole-v0,0.0008,True,38,55.6952018373827
CartPole-v0,0.0008,True,39,35.08973716315974
CartPole-v0,0.0008,True,40,47.96594773496931
CartPole-v0,0.0008,True,41,61.895288189544964
CartPole-v0,0.0008,True,42,53.877803258190404
CartPole-v0,0.0008,True,43,69.14555293653483
CartPole-v0,0.0008,True,44,31.055091413092185
CartPole-v0,0.0008,True,45,41.29632180625152
CartPole-v0,0.0008,True,46,40.10439935338386
CartPole-v0,0.0008,True,47,30.35867819504261
CartPole-v0,0.0008,True,48,48.48628825761962
CartPole-v0,0.0008,True,49,57.01109864761059
CartPole-v0,0.0008,True,50,45.8314924033146
CartPole-v0,0.0008,True,1,42.46452500230711
CartPole-v0,0.0008,True,2,35.73883979152814
CartPole-v0,0.0008,True,3,31.055091413092185
CartPole-v0,0.0008,True,4,47.44035124744375
CartPole-v0,0.0008,True,5,13.12541872310217
CartPole-v0,0.0008,True,6,12.247897700103202
CartPole-v0,0.0008,True,7,14.854222890512437
CartPole-v0,0.0008,True,8,41.29632180625152
CartPole-v0,0.0008,True,9,46.37317747928145
CartPole-v0,0.0008,True,10,17.383137616441324
CartPole-v0,0.0008,True,11,40.10439935338386
CartPole-v0,0.0008,True,12,19.02721317787414
CartPole-v0,0.0008,True,13,27.501966404214624
CartPole-v0,0.0008,True,14,33.10282414303193
CartPole-v0,0.0008,True,15,24.52807127963672
CartPole-v0,0.0008,True,16,48.48628825761962
CartPole-v0,0.0008,True,17,57.44098766113448
CartPole-v0,0.0008,True,18,13.994164535871148
CartPole-v0,0.0008,True,19,30.35867819504261
CartPole-v0,0.0008,True,20,33.10282414303193
CartPole-v0,0.0008,True,21,73.4633750252294
CartPole-v0,0.0008,True,22,41.883358588189004
CartPole-v0,0.0008,True,23,38.27098590577117
CartPole-v0,0.0008,True,24,22.995685419484463
CartPole-v0,0.0008,True,25,41.29632180625152
CartPole-v0,0.0008,True,26,37.64746051087997
CartPole-v0,0.0008,True,27,28.94467727277075
CartPole-v0,0.0008,True,28,55.6952018373827
CartPole-v0,0.0008,True,29,28.94467727277075
CartPole-v0,0.0008,True,30,19.02721317787414
CartPole-v0,0.0008,True,31,37.017636879676736
CartPole-v0,0.0008,True,32,48.48628825761962
CartPole-v0,0.0008,True,33,36.38145139361286
CartPole-v0,0.0008,True,34,40.70335535985002
CartPole-v0,0.0008,True,35,30.35867819504261
CartPole-v0,0.0008,True,36,26.029962661171947
CartPole-v0,0.0008,True,37,25.28279056684035
CartPole-v0,0.0008,True,38,22.217864060085315
CartPole-v0,0.0008,True,39,30.35867819504261
CartPole-v0,0.0008,True,40,26.769663034560228
CartPole-v0,0.0008,True,41,55.24767862361889
CartPole-v0,0.0008,True,42,43.039879752284044
CartPole-v0,0.0008,True,43,58.2879120066779
CartPole-v0,0.0008,True,44,62.27633530764951
CartPole-v0,0.0008,True,45,28.94467727277075
CartPole-v0,0.0008,True,46,51.01097269957946
CartPole-v0,0.0008,True,47,37.64746051087997
CartPole-v0,0.0008,True,48,26.029962661171947
CartPole-v0,0.0008,True,49,38.27098590577117
CartPole-v0,0.0008,True,50,55.24767862361889
CartPole-v0,0.0008,True,1,22.995685419484463
CartPole-v0,0.0008,True,2,13.994164535871148
CartPole-v0,0.0008,True,3,26.769663034560228
CartPole-v0,0.0008,True,4,27.501966404214624
CartPole-v0,0.0008,True,5,32.42709509397165
CartPole-v0,0.0008,True,6,45.28433576092384
CartPole-v0,0.0008,True,7,28.226946740172476
CartPole-v0,0.0008,True,8,19.02721317787414
CartPole-v0,0.0008,True,9,17.383137616441324
CartPole-v0,0.0008,True,10,34.434077942585596
CartPole-v0,0.0008,True,11,26.029962661171947
CartPole-v0,0.0008,True,12,19.02721317787414
CartPole-v0,0.0008,True,13,29.655230500043043
CartPole-v0,0.0008,True,14,28.94467727277075
CartPole-v0,0.0008,True,15,26.029962661171947
CartPole-v0,0.0008,True,16,13.994164535871148
CartPole-v0,0.0008,True,17,18.20930624027691
CartPole-v0,0.0008,True,18,39.499393286246324
CartPole-v0,0.0008,True,19,41.29632180625152
CartPole-v0,0.0008,True,20,31.055091413092185
CartPole-v0,0.0008,True,21,38.27098590577117
CartPole-v0,0.0008,True,22,30.35867819504261
CartPole-v0,0.0008,True,23,38.88827604671346
CartPole-v0,0.0008,True,24,25.28279056684035
CartPole-v0,0.0008,True,25,42.46452500230711
CartPole-v0,0.0008,True,26,46.90944570448864
